Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
SIKE1	0.442738351254479	-0.7531	1.35460728988786	0.18293821223979	0.355221697366993	-5.91734707384501
CNOT4	0.285290322580645	1.5991	1.35452907783239	0.1829629462446	0.355221697366993	-5.917449706562
RFWD3	0.26336559139785	-2.344225	1.35439671865422	0.183004809744638	0.355221697366993	-5.91762338077876
ARHGEF18	0.226118279569893	3.160575	1.35438850261749	0.183007408613627	0.355221697366993	-5.91763416088572
ZFAND2B	-0.318749103942652	0.645525	-1.35417783437024	0.183074056168205	0.355280034246872	-5.91791055431702
CAND1	0.25231541218638	-0.2559	1.35389507184469	0.183163540967424	0.355382657724364	-5.91828147256458
PNPLA4	-0.308222222222221	-0.73765	-1.35335986308011	0.183333008474919	0.355576378577997	-5.91898334743843
HLA-A	0.307426523297491	3.0257	1.35334842639166	0.183336631080591	0.355576378577997	-5.91899834278954
SEC11C	0.47826523297491	0.7881	1.35176342418921	0.183839217364664	0.356479920390158	-5.92107541734824
WWC3	-0.219376895505928	2.56520512820513	-1.35160658594569	0.183889006462001	0.356485292503702	-5.92128082591667
SURF6	0.219541218637993	0.0717	1.35143876549175	0.18394229338297	0.356485292503702	-5.92150059358898
KIF5C	-0.295781362007167	-1.614675	-1.35132190646673	0.183979405858922	0.356485292503702	-5.92165361047899
HDAC7	-0.248057347670251	0.2962	-1.35129215364464	0.183988855776707	0.356485292503702	-5.92169256732117
MXRA5	0.240125448028673	-4.855125	1.35081054915675	0.18414187202311	0.356710581698399	-5.92232304685848
HINT1	-0.283508960573476	-0.303275	-1.35057206189787	0.184217680779423	0.356786248291925	-5.92263517997978
YY1	0.151648745519713	1.05375	1.3503353618711	0.18429294510646	0.356860830482374	-5.92294492415381
AHDC1	0.275856630824373	-0.5951	1.34907074601992	0.18469545932326	0.357503783532604	-5.9245989516584
ZNF780A	0.180283154121864	1.785275	1.34906079943094	0.184698627891599	0.357503783532604	-5.92461195547323
RETSAT	0.549185314346604	-1.55705405405405	1.34797618622506	0.185044390701446	0.35810165224643	-5.92602941406867
EPHX2	-0.339197132616487	-0.2511	-1.34773589755379	0.185121059235029	0.35817862975546	-5.9263433013203
ARPC4	0.192467604080507	0.707051282051282	1.34703209248775	0.1853457614109	0.358463785808767	-5.92726238206116
IFFO1	-0.193204301075268	1.0736	-1.34694029331469	0.185375085327663	0.358463785808767	-5.92738222784985
PM20D2	-0.233179211469534	-0.561825	-1.34692740805575	0.185379201621776	0.358463785808767	-5.9273990492339
ZNF20	0.215028673835126	0.598425	1.34640755451748	0.185545331254252	0.358713584457891	-5.92807758231926
RRP1B	0.247283154121864	-0.7408	1.34558980450484	0.185806890644839	0.359147740647171	-5.92914445667817
LIMK1	0.268086021505376	0.5121	1.34510034371561	0.185963581056743	0.359379062197435	-5.92978274616461
BUB3	0.277250896057348	-0.359575	1.34470081313855	0.186091557285422	0.359554811877445	-5.93030360320189
WDPCP	-0.422458781362007	-0.84385	-1.3441546364966	0.186266615844734	0.359795572280382	-5.93101540967646
SLC3A1	0.460265654648956	0.897558823529412	1.34408083105	0.186290281373311	0.359795572280382	-5.93111157657446
FZD1	-0.411749103942653	-1.09155	-1.3435779403948	0.186451593311085	0.360035505063111	-5.93176670360273
ARF1	0.17358064516129	0.193525	1.34318951136838	0.18657626268871	0.360204600207731	-5.932272565348
ZFYVE28	-0.250344086021505	1.22165	-1.34292288074729	0.186661876853526	0.360298243016079	-5.9326197282392
DNAJC4	0.336546273320467	-0.745948717948718	1.34268123748011	0.186739493655451	0.360376415007111	-5.93293430220206
KLHL29	0.427879790460437	-2.58894871794872	1.34251901620296	0.186791613655952	0.360405361086176	-5.93314545465355
CCT2	0.276713261648746	-1.491325	1.34212269689549	0.186918993761892	0.360579477535111	-5.9336612184727
DPP4	-0.372451612903224	1.45235	-1.34194301376189	0.186976767228589	0.360619275530864	-5.93389500941507
COMMD8	-0.364770609318996	2.213525	-1.34165353603973	0.187069871675141	0.360643422214826	-5.93427159703793
SLC33A1	0.231129032258065	-0.216875	1.34163436206692	0.187076039835159	0.360643422214826	-5.93429653823479
FAM53A	0.417234484059611	-0.218421052631579	1.34155763891451	0.18710072280318	0.360643422214826	-5.9343963352191
MYO1A	0.407168458781362	-1.02733333333333	1.34130209218786	0.187182953932375	0.360730309592978	-5.93472869776851
PDK2	0.154444444444444	-0.78475	1.34115057003012	0.187231724570168	0.36075269177451	-5.93492573921909
ITK	0.310383512544804	4.440325	1.34059902716448	0.187409332557356	0.361023255912574	-5.93564280092828
CCDC17	0.379365591397849	1.871675	1.34004322074565	0.187588443924811	0.361296608225747	-5.93636513259327
RGS16	0.48410394265233	-2.426375	1.33985957495041	0.187647653476372	0.361338966204304	-5.9366037402725
CRYGD	-0.35046953405018	0.094275	-1.33917191387788	0.187869490492637	0.361658643549457	-5.93749694003066
CD96	-0.320099255583126	3.45792307692308	-1.33911405279683	0.18788816542007	0.361658643549457	-5.93757207637372
UHMK1	0.267096774193548	1.464	1.33833536191654	0.188139629645163	0.362070894791851	-5.93858296752841
KCNK13	0.518192793812488	3.07171052631579	1.33761373506301	0.188372895830504	0.362447967819731	-5.93951929794433
TXN	0.268584229390681	-0.241625	1.33692376215741	0.188596136651811	0.36280560545917	-5.94041412408666
RNASE6	-0.263498207885304	1.8089	-1.33638834137072	0.188769511472606	0.363067192331128	-5.94110822019278
DLGAP3	0.613393699302018	0.635631578947368	1.33548462428652	0.189062420833158	0.363558535129557	-5.94227918194499
PPP2CB	0.240802867383513	-1.1116	1.33507122283253	0.189196526696308	0.363703359840985	-5.94281459147364
ZNF587	-0.174082437275986	-1.845025	-1.33502151899964	0.189212655325658	0.363703359840985	-5.94287895428303
INSIG1	0.223745519713262	-2.641375	1.33399984626335	0.189544415518976	0.364268948985301	-5.94420145911135
HLA-B	0.649032258064515	3.998375	1.33344493702983	0.189724793219186	0.364543442977454	-5.94491937299029
RBM47	-0.57458103264555	2.11516216216216	-1.33317894483632	0.189811302594821	0.364637502353209	-5.94526340339758
MRPS33	0.282326992004412	-0.621974358974359	1.33275098520588	0.189950552318816	0.364832821456654	-5.94581678814636
DOCK11	-0.260612903225807	4.681025	-1.33257982869104	0.19000626514993	0.364867648010417	-5.94603806112762
COPS7B	0.187501792114696	-0.001575	1.33244020927445	0.190051721641693	0.364882769511409	-5.94621854332623
ZNF276	-0.360738902674387	1.38020512820513	-1.33169604347701	0.190294142995404	0.365275965666741	-5.94718021378364
SPG21	-0.152387096774194	1.3309	-1.33132670300749	0.190414547925484	0.365389367076889	-5.9476573222289
PBK	0.811486401012018	-4.33817647058823	1.33128395119528	0.190428488763936	0.365389367076889	-5.94771254054353
CD79A	0.290842293906809	3.587625	1.33071068951739	0.190615497605111	0.365606837320501	-5.94845280933512
AGFG2	0.435252887295898	-0.504638888888889	1.3307056573306	0.190617139820411	0.365606837320501	-5.94845930624455
YIF1B	0.484735663082438	-2.53859375	1.33028298956783	0.190755112731402	0.365799207882517	-5.94900491988208
ZNF682	0.347967741935484	-0.116325	1.32950008999172	0.191010878692697	0.366217342264493	-5.95001513014715
ZC3H6	-0.49826164874552	-0.067375	-1.32847569681379	0.191345933438791	0.366787298668751	-5.95133612710331
USP9X	-0.127258064516129	1.002375	-1.32796416498076	0.191513411129424	0.366999853462075	-5.95199541892073
C14orf132	-0.742975934459805	-5.11465714285714	-1.32790612982091	0.191532419146394	0.366999853462075	-5.9520702032892
LENG8	-0.162635787151916	0.199179487179487	-1.32758767406899	0.191636747258739	0.36712730448601	-5.95248051347345
MCM3AP	0.152164874551972	-0.07085	1.32702736933417	0.191820411819393	0.367328704507595	-5.95320221181097
TFPI	0.630989464537851	-4.67421212121212	1.32702322111099	0.191821772082639	0.367328704507595	-5.95320755387206
ZHX2	0.182415770609319	1.09115	1.32690939423954	0.191859100453894	0.367328704507595	-5.95335413357412
COPS4	0.202630824372761	0.11115	1.32680539322291	0.191893211377333	0.367328704507595	-5.95348805002618
SSH1	-0.202010752688171	0.767775	-1.3266104119498	0.191957175052037	0.367378713301839	-5.95373909086907
ZNF548	-0.214021505376343	0.5908	-1.32640346255415	0.192025082654722	0.367436249013538	-5.9540055038115
CDC14C	0.475189964157706	-1.14495	1.32608154328662	0.192130752442573	0.367501337816513	-5.95441984559681
DEXI	0.234781362007169	-0.1686	1.3260692097228	0.192134801808283	0.367501337816513	-5.95443571827311
COQ6	0.151318996415771	-0.70495	1.32588074974732	0.192196685233124	0.367547295042033	-5.95467823994404
TRMT2B	-0.228663082437276	-2.240325	-1.32574987553389	0.192239668518861	0.367557097607252	-5.95484663818352
FRAT2	-0.432344086021505	4.5136	-1.32557112370102	0.192298388186776	0.367587425393392	-5.95507661680066
GZMK	0.253014336917562	9.089975	1.32545734494388	0.192335771431154	0.367587425393392	-5.9552229875157
B3GALNT1	0.464451612903226	-3.27005	1.32525152755846	0.192403409036406	0.367587425393392	-5.95548773207733
PNMA5	0.534185355862775	5.89765714285714	1.32524068571867	0.192406972484213	0.367587425393392	-5.95550167697784
MDFIC	0.374800110283981	-0.193307692307692	1.32475346864595	0.192567160752547	0.367821082775228	-5.95612823324738
HERPUD2	0.29295340501792	2.99415	1.32393816172362	0.192835446387246	0.368248104523928	-5.95717623709924
NTN4	-0.665701830863121	-7.12278378378378	-1.32384360846131	0.192866578587308	0.368248104523928	-5.95729773853384
UQCRH	0.288006617038876	-0.671794871794872	1.32277730974762	0.19321792861591	0.368846415440792	-5.95866738686751
DSTN	-0.209326164874552	-1.44445	-1.32229384962627	0.193377391333381	0.369078256822448	-5.95928805219211
FAF1	0.282258064516129	-2.26225	1.32173540412811	0.193561711662869	0.369288023547662	-5.960004724525
DOCK6	0.191199338296112	-3.64982051282051	1.32173038394882	0.193563369227938	0.369288023547662	-5.9600111658342
UROS	-0.317139784946236	-0.16645	-1.3213281629505	0.193696209861378	0.369468860814169	-5.96052717600904
ARSB	-1.01122624090366	0.435424242424242	-1.3211518741644	0.193754454236434	0.369507365189853	-5.96075329184638
ADCK2	-0.632347670250897	-1.3634375	-1.32087274610965	0.193846703130895	0.369610691417489	-5.96111125728424
CUL4A	0.180426523297492	-0.209725	1.32051293243751	0.193965667093346	0.369706811037308	-5.96157259491396
SLC38A1	-0.288336917562724	-0.01235	-1.32041429290636	0.193998289646093	0.369706811037308	-5.96169904613867
GLRX2	0.381392190152802	-1.72847368421053	1.32037480478245	0.19401135052375	0.369706811037308	-5.96174966562059
GP1BA	0.384207885304659	3.72565	1.31981642154034	0.194196109978716	0.369986269973186	-5.96246530351326
ARL4C	0.294340501792116	2.154225	1.31961929258123	0.194261368542706	0.370037988460101	-5.96271788255481
PTGDR	-0.75384331797235	7.52974285714286	-1.31945374001355	0.194316186788668	0.370069803360373	-5.96292997638267
NBEA	-0.783283154121864	-2.4176	-1.31907765623965	0.194440760473648	0.370234427032487	-5.963411696618
ZNF490	0.288573476702509	-0.3288	1.31895611693592	0.194481032041635	0.370238498057302	-5.96356734759587
TRA2A	-0.283068100358423	1.5024	-1.31867212017721	0.19457515798046	0.370345071325678	-5.96393100062469
MAF1	-0.261688172043011	-0.424475	-1.31819943955901	0.194731896833354	0.370505225242895	-5.96453610075082
NONO	0.200942652329749	-0.112825	1.31818820578309	0.19473562307287	0.370505225242895	-5.96455047919973
TXNDC5	0.391735188699136	-1.43694117647059	1.31755036654259	0.194947283088731	0.370835260875487	-5.96536668438927
CDKN2AIP	0.219906810035843	1.53365	1.31718185325256	0.195069649924811	0.370942315560263	-5.96583808378368
NBPF3	-0.219612903225806	-0.0872	-1.31715077121026	0.195079973555537	0.370942315560263	-5.96587783815945
ZFX	0.211121863799284	0.482175	1.31671919051084	0.195223362273668	0.371142280069521	-5.96642974702826
AQP9	0.357559139784946	10.603775	1.31564981705446	0.195578996984723	0.371745591567085	-5.96779655486467
TMEM158	0.333408602150537	-3.728275	1.31512037506074	0.195755252263741	0.37200777925791	-5.96847287787709
DEFB1	0.85944892473118	3.44765625	1.31456218252866	0.195941209499801	0.372271725380518	-5.96918565685757
HLA-DPA1	0.204888888888888	5.0999	1.31447330710759	0.195970829994832	0.372271725380518	-5.9692991198888
SCLT1	0.259856630824373	1.7015	1.31432576038215	0.196020012036444	0.372272895803112	-5.96948747023228
KRTAP10-8	-0.974347670250898	3.503325	-1.31424141196517	0.196048132273284	0.372272895803112	-5.9695951362354
NUP85	0.211265232974911	-0.588825	1.31359593817761	0.19626342302732	0.372608833432196	-5.97041883706223
TSTD2	0.210250896057348	0.7595	1.31264772906981	0.196580013444567	0.373136920925377	-5.97162818987924
HAAO	-0.243451612903225	-0.319675	-1.31246937370557	0.196639606485056	0.373177079625374	-5.97185557597737
ZNF649	0.170297491039427	0.123425	1.31227890753825	0.196703261196264	0.373224929246537	-5.9720983708551
RRP12	-0.241297491039426	0.55755	-1.31193744303156	0.196817419445019	0.373368566899509	-5.97253356834531
TM9SF3	0.158362007168459	0.463175	1.31132554036856	0.19702211626291	0.373683869270677	-5.97331317974338
GSPT2	0.26441935483871	0.260925	1.31107743806416	0.197105158746925	0.373768356694119	-5.97362918608869
ELF2	-0.390505376344086	2.072025	-1.31068720492071	0.197235827686095	0.373943107011189	-5.97412611242578
MKRN2	0.191924731182796	-0.689925	1.31036307169004	0.197344413147999	0.374075928788349	-5.97453876321035
RAMP2	-0.604508960573478	4.67695	-1.31021105571897	0.197395354511246	0.374099452849831	-5.97473226092219
TM4SF5	0.34494982078853	-5.071775	1.30992569660143	0.19749100681881	0.374207686417609	-5.97509543242026
NAB1	0.228688172043011	1.3319	1.30850712193776	0.197967034719441	0.375036476115328	-5.97689974828861
ZNF43	0.274078853046595	0.0953	1.30744851946826	0.198322834195098	0.375637221459267	-5.97824503692146
PAPLN	0.47215770609319	-1.9563	1.30704662857863	0.198458037832692	0.37581999011461	-5.97875550406421
ASXL1	-0.235963606286186	-0.582538461538462	-1.30685921938334	0.198521109687868	0.37586611816683	-5.97899349506296
TUBA4A	-0.16747670250896	2.68765	-1.30654637007654	0.198626431790809	0.375992206328126	-5.97939071260145
TAF11	0.163874551971327	-0.198775	1.30612864882078	0.198767125522226	0.376185189414287	-5.9799209473248
SEMA4F	0.130390681003584	-1.095725	1.30593610680442	0.198832001501283	0.376234633127257	-5.98016529816223
VAMP3	0.274068100358422	0.260625	1.30565074663022	0.198928181565072	0.376343280361513	-5.98052738156336
WDR36	-0.594731182795698	-0.819472222222222	-1.30540703035874	0.199010353546696	0.37642538916518	-5.98083656689137
UFL1	0.230297491039427	0.364925	1.30483768439037	0.199202415862704	0.376715281575962	-5.98155864841832
DHRS4	0.178849462365592	0.749275	1.30458263401701	0.199288499704133	0.376756847818598	-5.98188202592135
CRADD	0.239551971326165	-0.524125	1.30454262674257	0.199302005396675	0.376756847818598	-5.98193274573455
FAR1	-0.252376344086022	1.467075	-1.30389371000944	0.199521164144485	0.377031547174428	-5.9827552197499
CLCF1	-0.477878136200717	-0.314742857142857	-1.30385799849655	0.199533230296038	0.377031547174428	-5.98280047162944
BTN2A2	0.380982078853046	0.14315	1.30376747346281	0.199563819232607	0.377031547174428	-5.98291517541045
PGP	-0.257921146953405	-0.636	-1.3036146994409	0.199615450519486	0.377055721613558	-5.98310873793732
GPN1	0.178150537634409	-0.2826	1.3026969968514	0.199925808875901	0.377568503866198	-5.98427101510662
DOCK5	-0.375824372759857	1.602625	-1.30229025711712	0.200063481207359	0.377755025095731	-5.98478591323261
FUT8	0.322885304659498	-0.644875	1.30201885297251	0.200155385373735	0.377855072252302	-5.98512940566881
YWHAQ	0.243956989247312	-0.2756	1.30133631324026	0.200386651474283	0.378218118033401	-5.98599294530827
SLC45A3	-0.313347670250896	-0.3594	-1.30082618967248	0.200559629526399	0.378434516692117	-5.98663807443973
SH2D3A	-0.291637992831541	-0.552575	-1.30059949003248	0.20063653747342	0.378434516692117	-5.98692469605773
PPM1D	-0.173043010752688	0.202225	-1.30055622713289	0.200651216965372	0.378434516692117	-5.98697938912368
BCOR	0.685936258839484	-1.77662162162162	1.3005385531996	0.200657214124113	0.378434516692117	-5.98700173207281
PA2G4	0.245301075268817	-0.843225	1.29934728082302	0.201061752062543	0.379123820309814	-5.98850706509534
TNXB	-0.499972429004688	-2.08558974358974	-1.29877048644388	0.201257844156341	0.379344777621506	-5.98923546634209
PRR7	-0.377766749379652	-1.92810256410256	-1.29854970461015	0.201332941355222	0.379344777621506	-5.98951420056286
GOT2	0.259623655913979	-1.713125	1.29847711357169	0.201357637252566	0.379344777621506	-5.98960583628743
ATIC	0.29525806451613	-1.298175	1.29843806500678	0.201370922751019	0.379344777621506	-5.98965512752305
CXCR3	-0.27192605168836	3.05178947368421	-1.29838001750506	0.20139067348531	0.379344777621506	-5.98972839870828
CTDSPL2	0.153078853046595	-0.468475	1.29822596278008	0.201443097898481	0.379344777621506	-5.989922841595
NFYB	-0.19435713629262	-0.509205128205128	-1.29819853333959	0.201452433146203	0.379344777621506	-5.98995745991992
SLC39A6	-0.195154121863799	-2.1608	-1.29773457632427	0.201610384350207	0.379500634423426	-5.99054291178573
DDX20	0.18378853046595	0.125325	1.29772579002875	0.201613376491506	0.379500634423426	-5.99055399706038
BCAN	-1.07564516129032	0.908375	-1.29748380180915	0.201695797904037	0.3795821868289	-5.99085927558424
SYMPK	0.245594982078853	-0.410775	1.29712676677503	0.201817450879921	0.37973752530875	-5.99130959491097
CTSW	0.333856630824373	4.40985	1.29659241061432	0.201999626305042	0.380006659910028	-5.99198335179305
CHPF2	-0.14499035015164	0.18974358974359	-1.29636408567152	0.202077505894579	0.380079524356929	-5.9922711633192
PPIC	0.259096774193548	-4.1582	1.29609299797802	0.202170000935448	0.380179844873575	-5.99261281819248
STRN3	0.17768458781362	-0.44185	1.29588716153635	0.202240253633504	0.380209753844687	-5.99287219224457
KRT80	0.499854693403079	-7.11118918918919	1.2958169336919	0.202264226862479	0.380209753844687	-5.99296067752168
JRK	0.213763440860215	-0.66	1.29567017901687	0.202314330496446	0.380230320323267	-5.99314557038462
GPR160	-0.309100358422939	2.132225	-1.29540608878421	0.202404517379409	0.380326196871817	-5.99347824307459
TUBE1	0.248670250896058	0.154275	1.29462812796254	0.202670367721796	0.380752051124404	-5.99445787222519
LRFN1	0.313387096774193	1.560875	1.29313087037253	0.203182763425115	0.381640829966036	-5.99634173411635
DDHD2	-0.269827956989246	-1.07345	-1.29291195468099	0.203257763251906	0.381707857526644	-5.99661700743287
HCFC2	0.176236559139785	0.96625	1.29274570331561	0.203314734407562	0.381741008772581	-5.99682602985161
MFSD8	0.208992831541219	1.272525	1.29213740222874	0.203523290272712	0.382058705579614	-5.99759061596556
SCAF8	-0.160186379928315	0.5653	-1.29187366889858	0.203613761336217	0.382154650843482	-5.99792200479722
FBXO3	-0.197673835125448	-0.363975	-1.29159603009734	0.203709035321659	0.382259571692692	-5.99827079894906
UBE2T	0.74932321315623	-2.64055882352941	1.29129793208728	0.20381136749603	0.382377694109943	-5.99864521887489
NUFIP1	0.520955794504182	-1.29966666666667	1.29083749168617	0.20396950537972	0.382600449716325	-5.99922338919989
HP	0.428071684587813	-1.1538	1.29020712673088	0.204186153810255	0.382932850558967	-6.00001462402149
APOH	0.676734767025089	-7.171975	1.28978794663136	0.204330316749893	0.383129209216823	-6.00054058225897
AGA	0.251845878136201	0.117625	1.2895165110247	0.204423708866475	0.383227959142025	-6.00088107691798
USP19	0.437084826762246	-0.833666666666667	1.28940546674741	0.204461924848665	0.383227959142025	-6.00102035421489
KPNA6	0.141426523297491	-0.17895	1.28887373413214	0.20464499574955	0.383497059203316	-6.00168712674735
RBM22	0.122487455197133	1.49715	1.28800346609504	0.204944888078322	0.38398493214057	-6.00277786305809
COL27A1	-0.208480286738352	-4.32935	-1.28661068719498	0.205425525580631	0.38481119580597	-6.00452206707556
GAS2L1	0.411275985663082	-0.74215	1.28649446537655	0.205465671216811	0.384812153133491	-6.00466753528953
DSCC1	0.866114912566527	-4.1809696969697	1.28561406615772	0.20576997296725	0.385307746873487	-6.00576908731341
WDR12	0.318881720430108	-1.2112	1.28532865523205	0.205868695414254	0.385418272999807	-6.0061260431364
ZNF823	-0.256663082437275	-0.666025	-1.28472701619254	0.206076916699637	0.38573371587368	-6.00687825768459
URB1	0.458	-2.66005	1.28419037128288	0.206262777949937	0.386007191811091	-6.0075489377011
DRG2	0.27773835125448	-1.388975	1.28355110870103	0.206484344428616	0.386347369446413	-6.00834752851529
PSTK	-0.289671905155776	-0.409717948717949	-1.28292393217644	0.206701895989624	0.386679905233769	-6.009130664664
IMPDH2	-0.22003492326073	-1.96271794871795	-1.28240347951008	0.206882558705473	0.386907965407704	-6.00978027002562
ALDH4A1	0.153831541218638	-1.550225	1.2823431517949	0.206903507714162	0.386907965407704	-6.00985555261722
SF1	-0.379696719051558	-0.741820512820513	-1.28215029952714	0.20697048704216	0.386958686441812	-6.01009618988965
UTP15	0.224605734767026	-1.068375	1.28196079539489	0.207036319424495	0.386966747073125	-6.01033261691157
CCL3	0.34263082437276	6.08865	1.28190843627716	0.207054511385816	0.386966747073125	-6.01039793492479
LYAR	-0.286681003584229	1.4516	-1.28143783110736	0.207218075216777	0.387197900746668	-6.01098490455845
XKR8	-0.489935483870968	0.5433	-1.28071524168379	0.207469408036807	0.387592934891159	-6.01188577854844
FGL2	0.292376344086022	7.372925	1.28055880238541	0.207523851316951	0.387620060107018	-6.01208075441301
LRIG2	0.178462365591398	-0.634025	1.28022245721266	0.207640940991182	0.387700855554768	-6.01249987897592
KLHDC1	-0.431055969120484	2.24215384615385	-1.28020513741055	0.207646971766896	0.387700855554768	-6.01252145868125
TRIM62	0.131921146953405	1.02735	1.28003783623532	0.207705233016979	0.387735071594281	-6.01272989466141
PRDM4	0.148322580645161	0.79695	1.27929578704342	0.207963793690505	0.388020355451202	-6.01365409063727
BRCA1	0.394322580645161	-1.7714	1.27923249718471	0.20798585769359	0.388020355451202	-6.01373289303181
SCP2	0.222878136200717	0.584175	1.27914474224662	0.208016453582856	0.388020355451202	-6.01384215101979
VAV3	0.224204301075268	1.702425	1.279140546907	0.208017916378979	0.388020355451202	-6.01384737419215
LY96	0.499129032258065	4.604825	1.27899545576316	0.208068510310647	0.388024201746901	-6.01402800206086
ACVR2B	-0.207247311827957	-2.28895	-1.27890542466751	0.208099909207551	0.388024201746901	-6.01414007469013
PAWR	0.337745519713261	-2.204025	1.2786168313796	0.208200581895392	0.388130091821898	-6.01449927271356
PIK3CG	-0.249645161290323	3.229525	-1.27842257695084	0.208268366089944	0.388130091821898	-6.01474100963465
MED23	-0.446838709677418	-1.1043	-1.27839890424695	0.208276627705437	0.388130091821898	-6.01477046644862
ZNF692	-0.143537634408602	-1.276575	-1.27813044234953	0.208370336350662	0.388168448866463	-6.01510448822072
RUNDC1	0.151519713261649	0.91165	1.27811086494037	0.208377171232053	0.388168448866463	-6.0151288440089
LDHB	-0.27394982078853	-0.5922	-1.27789422304835	0.208452816678738	0.38823152761829	-6.01539834004347
DHRS12	-0.314618141714916	2.38028205128205	-1.27778487235513	0.208491006797998	0.38823152761829	-6.01553435302742
DUSP23	-0.176399228012131	-0.330487179487179	-1.27753371544164	0.208578741854147	0.388320422753962	-6.01584670728745
TIGD2	0.172373862696444	-1.03107692307692	1.27702862405627	0.208755266222865	0.38857455516829	-6.01647469860382
TDRD3	0.178749103942653	-0.638025	1.27665526850138	0.208885822371359	0.388743041863816	-6.01693875253685
TUBA1A	-0.270953405017922	-0.1781	-1.27647864070638	0.208947607504259	0.388783503499204	-6.01715824446943
NUP54	0.213107526881721	-0.188175	1.27565976827465	0.209234231825286	0.389242222033282	-6.01817547515997
CDCA2	0.715872476891152	-3.66897368421053	1.27451363386399	0.209635901133537	0.38982011838295	-6.01959822979633
TRIM71	0.370068100358422	-4.198975	1.27449753262358	0.209641548024988	0.38982011838295	-6.01961820867242
LANCL2	-0.303849462365591	-0.90015	-1.27442973459794	0.209665326830339	0.38982011838295	-6.01970233183089
NRIP3	-0.502903225806451	-3.87752777777778	-1.27428150216472	0.209717323452675	0.389842139269007	-6.01988624286302
TAB3	0.207985663082437	0.7913	1.27392992339098	0.209840688128503	0.389996791929486	-6.02032236543388
IL10RB	0.245405017921147	2.1143	1.27377195916755	0.209896133566233	0.390025179099437	-6.02051827898498
HRAS	0.205089605734767	-1.2315	1.27308199518633	0.210138439807494	0.390400710312085	-6.02137373699096
TACSTD2	-0.596272401433692	-4.662	-1.27279332143598	0.210239880475989	0.390514444144133	-6.02173152474358
GNG2	-0.242555555555555	3.675575	-1.27251505305331	0.210337699447656	0.390621408557247	-6.02207634497172
CNOT3	0.417513096222773	-1.19453846153846	1.27162951274959	0.210649218392242	0.391085316092132	-6.02317321155549
FCGR2A	-0.407598566308244	5.336	-1.27152480464027	0.210686075900224	0.391085316092132	-6.02330286070472
NXN	-0.180874551971326	-4.3054	-1.27130269222896	0.21076427601882	0.391085316092132	-6.02357784673938
FHIT	-0.578637992831541	-1.25175	-1.271169040069	0.210811342026805	0.391085316092132	-6.0237432932752
USP2	-0.331121863799284	0.675825	-1.27114127685704	0.210821119913614	0.391085316092132	-6.02377765903433
RCC1	0.239322580645161	-1.897525	1.27111838140161	0.210829183687941	0.391085316092132	-6.02380599888309
RAPGEF6	-0.466200716845877	0.71925	-1.27065359071752	0.210992932876574	0.391314304737089	-6.02438121190586
SNX22	-0.286383512544804	3.536275	-1.26846753895194	0.211764374224949	0.392670036163108	-6.02708400738596
SLC44A4	0.444623655913978	-3.400125	1.26832652650793	0.211814208934563	0.392687445970149	-6.02725820506148
KCNK12	0.342277364212848	-2.49707692307692	1.26770069677044	0.212035487254077	0.39299434575538	-6.02803109883809
MIOS	0.371716845878137	-1.611475	1.26762940798394	0.212060704234466	0.39299434575538	-6.02811911745294
SPAG7	0.174906810035843	0.170775	1.26743985195997	0.212127766810087	0.393043604572353	-6.02835313564216
NCOA5	0.178101277456117	0.267282051282051	1.26706028996354	0.212262098898679	0.393154754526978	-6.02882163031316
TMEM14C	-0.17263440860215	-1.493125	-1.26704152213872	0.212268742736679	0.393154754526978	-6.02884479213971
TTC23	0.494005376344086	-5.10221875	1.2668885797445	0.212322890378973	0.393180038659059	-6.02903353023053
GMFG	-0.262541218637993	2.843975	-1.26610980318519	0.212598768464708	0.393570239113485	-6.02999425052202
GXYLT1	0.166025089605735	-0.199775	1.26605887356448	0.212616819399239	0.393570239113485	-6.03005705969312
MRPL24	0.169641577060932	-1.48275	1.26584737810342	0.212691791801598	0.393570239113485	-6.03031786238979
SYNE1	0.284587813620072	2.741	1.26583621137731	0.212695750811459	0.393570239113485	-6.03033163136429
FAM83H	0.329660876757651	-3.80317948717949	1.26542863971246	0.212840287524317	0.393762643211432	-6.03083410505563
PIKFYVE	-0.145584229390681	1.13695	-1.26510625573201	0.212954666289388	0.393899191275228	-6.0312314494048
PPP1R3D	0.274967741935484	2.7981	1.26476870180822	0.213074476506945	0.394045731886843	-6.03164739072129
CROCC	-0.178555555555555	0.116175	-1.2646038723446	0.213132998833537	0.394077419667091	-6.03185045990932
DUSP6	-0.267691756272401	2.49465	-1.26449182186927	0.213172788968129	0.394077419667091	-6.03198849164497
DNPEP	0.21347311827957	-0.286225	1.26414256416165	0.213296849200623	0.394194690674661	-6.03241865956746
GTPBP6	0.200591397849463	0.426125	1.26408464592891	0.213317427624335	0.394194690674661	-6.03248998471553
FAM177A1	0.153602150537635	-0.548625	1.26321034232811	0.213628249336437	0.394693943445759	-6.03356630518703
WDR7	-0.151727598566308	0.9173	-1.2624447700388	0.213900694337385	0.395122115928781	-6.03450820554032
HPR	0.4878458781362	-1.822475	1.26193352701446	0.214082775577436	0.395383235320778	-6.03513690505702
HBG2	-0.874397573752413	1.73723076923077	-1.26143335049565	0.214261027580097	0.395637184628216	-6.03575176772104
